Date,Price,Open,High,Low,Vol.,Change %
31-Oct-18,"21,920.46","21,569.56","21,920.46","21,530.39",1.08B,2.16%
01-Nov-18,"21,687.65","21,906.41","21,906.41","21,628.45",1.05B,-1.06%
02-Nov-18,"22,243.66","21,761.58","22,308.42","21,751.33",1.05B,2.56%
05-Nov-18,"21,898.99","22,002.47","22,051.65","21,865.98",810.71M,-1.55%
06-Nov-18,"22,147.75","22,018.87","22,160.83","21,994.28",749.27M,1.14%
07-Nov-18,"22,085.80","22,189.74","22,444.65","21,996.94",993.18M,-0.28%
08-Nov-18,"22,486.92","22,446.01","22,583.43","22,421.00",844.09M,1.82%
09-Nov-18,"22,250.25","22,471.31","22,494.58","22,226.01",805.03M,-1.05%
12-Nov-18,"22,269.88","22,121.70","22,324.01","22,046.29",610.75M,0.09%
13-Nov-18,"21,810.52","21,885.24","21,892.29","21,484.65",883.90M,-2.06%
14-Nov-18,"21,846.48","21,851.13","21,990.41","21,764.88",775.39M,0.16%
15-Nov-18,"21,803.62","21,670.35","21,818.73","21,613.53",838.96M,-0.20%
16-Nov-18,"21,680.34","21,804.90","21,873.74","21,663.99",772.03M,-0.57%
19-Nov-18,"21,821.16","21,679.03","21,852.92","21,665.29",742.80M,0.65%
20-Nov-18,"21,583.12","21,582.69","21,687.12","21,526.95",851.49M,-1.09%
21-Nov-18,"21,507.54","21,286.81","21,555.61","21,243.38",796.62M,-0.35%
22-Nov-18,"21,646.55","21,582.47","21,684.64","21,484.98",678.57M,0.65%
26-Nov-18,"21,812.00","21,647.69","21,838.10","21,622.60",803.88M,0.76%
27-Nov-18,"21,952.40","21,967.98","22,006.83","21,816.05",763.28M,0.64%
28-Nov-18,"22,177.02","22,036.72","22,216.98","22,032.72",799.91M,1.02%
29-Nov-18,"22,262.60","22,360.98","22,437.95","22,241.17",713.88M,0.39%
30-Nov-18,"22,351.06","22,274.97","22,362.20","22,231.96",1.07B,0.40%
03-Dec-18,"22,574.76","22,629.39","22,698.79","22,550.29",726.86M,1.00%
04-Dec-18,"22,036.05","22,533.97","22,576.62","22,033.41",924.04M,-2.39%
05-Dec-18,"21,919.33","21,755.17","21,979.18","21,708.82",863.01M,-0.53%
06-Dec-18,"21,501.62","21,766.50","21,805.02","21,307.72",902.95M,-1.91%
07-Dec-18,"21,678.68","21,643.75","21,734.94","21,506.45",804.62M,0.82%
10-Dec-18,"21,219.50","21,319.47","21,365.78","21,169.96",813.67M,-2.12%
11-Dec-18,"21,148.02","21,273.04","21,279.02","21,062.31",902.49M,-0.34%
12-Dec-18,"21,602.75","21,348.40","21,631.47","21,320.72",923.72M,2.15%
13-Dec-18,"21,816.19","21,755.13","21,871.34","21,675.66",816.71M,0.99%
14-Dec-18,"21,374.83","21,638.96","21,751.31","21,353.94",1.06B,-2.02%
17-Dec-18,"21,506.88","21,391.73","21,563.27","21,363.67",654.13M,0.62%
18-Dec-18,"21,115.45","21,275.51","21,330.36","21,101.44",830.37M,-1.82%
19-Dec-18,"20,987.92","21,107.17","21,168.62","20,880.73",838.04M,-0.60%
20-Dec-18,"20,392.58","20,779.93","20,841.34","20,282.93",993.35M,-2.84%
21-Dec-18,"20,166.19","20,310.50","20,334.73","20,006.67",1.20B,-1.11%
25-Dec-18,"19,155.74","19,785.43","19,785.43","19,117.96",978.98M,-5.01%
26-Dec-18,"19,327.06","19,302.59","19,530.35","18,948.58",824.46M,0.89%
27-Dec-18,"20,077.62","19,706.19","20,211.57","19,701.76",959.03M,3.88%
28-Dec-18,"20,014.77","19,957.88","20,084.38","19,900.04",727.89M,-0.31%
04-Jan-19,"19,561.96","19,655.13","19,692.58","19,241.37",943.71M,-2.26%
07-Jan-19,"20,038.97","19,944.61","20,266.22","19,920.80",840.26M,2.44%
08-Jan-19,"20,204.04","20,224.67","20,347.92","20,106.36",891.35M,0.82%
09-Jan-19,"20,427.06","20,366.30","20,494.35","20,331.20",750.92M,1.10%
10-Jan-19,"20,163.80","20,270.88","20,345.92","20,101.93",759.63M,-1.29%
11-Jan-19,"20,359.70","20,296.45","20,389.89","20,294.74",801.21M,0.97%
15-Jan-19,"20,555.29","20,264.82","20,571.28","20,204.43",806.94M,0.96%
16-Jan-19,"20,442.75","20,575.72","20,580.25","20,323.32",716.84M,-0.55%
17-Jan-19,"20,402.27","20,544.23","20,571.75","20,342.46",656.18M,-0.20%
18-Jan-19,"20,666.07","20,472.81","20,682.12","20,454.13",666.63M,1.29%
21-Jan-19,"20,719.33","20,848.38","20,892.68","20,678.26",630.65M,0.26%
22-Jan-19,"20,622.91","20,770.06","20,805.93","20,558.30",588.60M,-0.47%
23-Jan-19,"20,593.72","20,453.44","20,686.29","20,438.22",612.83M,-0.14%
24-Jan-19,"20,574.63","20,506.24","20,620.72","20,467.59",633.32M,-0.09%
25-Jan-19,"20,773.56","20,598.64","20,844.31","20,598.64",705.06M,0.97%
28-Jan-19,"20,649.00","20,746.29","20,759.48","20,624.55",585.54M,-0.60%
29-Jan-19,"20,664.64","20,555.44","20,673.66","20,406.22",650.25M,0.08%
30-Jan-19,"20,556.54","20,701.62","20,706.27","20,527.53",743.38M,-0.52%
31-Jan-19,"20,773.49","20,832.91","20,869.42","20,682.91",779.60M,1.06%
01-Feb-19,"20,788.39","20,797.03","20,929.63","20,741.98",847.46M,0.07%
04-Feb-19,"20,883.77","20,831.90","20,922.58","20,823.68",686.88M,0.46%
05-Feb-19,"20,844.45","20,960.47","20,981.23","20,823.18",674.93M,-0.19%
06-Feb-19,"20,874.06","20,928.87","20,971.66","20,860.99",710.05M,0.14%
07-Feb-19,"20,751.28","20,812.22","20,844.77","20,665.51",727.74M,-0.59%
08-Feb-19,"20,333.17","20,510.50","20,562.39","20,315.31",888.59M,-2.01%
12-Feb-19,"20,864.21","20,442.55","20,885.88","20,428.57",866.91M,2.61%
13-Feb-19,"21,144.48","21,029.93","21,213.74","20,992.88",810.27M,1.34%
14-Feb-19,"21,139.71","21,147.89","21,235.62","21,102.16",665.20M,-0.02%
15-Feb-19,"20,900.63","21,051.51","21,051.51","20,853.33",676.14M,-1.13%
18-Feb-19,"21,281.85","21,217.32","21,306.36","21,189.97",636.94M,1.82%
19-Feb-19,"21,302.65","21,256.58","21,344.17","21,217.16",552.65M,0.10%
20-Feb-19,"21,431.49","21,346.04","21,494.85","21,315.39",615.07M,0.60%
21-Feb-19,"21,464.23","21,422.31","21,553.35","21,318.74",704.96M,0.15%
22-Feb-19,"21,425.51","21,376.36","21,451.23","21,348.67",539.89M,-0.18%
25-Feb-19,"21,528.23","21,567.66","21,590.03","21,505.07",533.64M,0.48%
26-Feb-19,"21,449.39","21,556.02","21,610.88","21,405.84",580.57M,-0.37%
27-Feb-19,"21,556.51","21,504.61","21,578.81","21,492.65",698.29M,0.50%
28-Feb-19,"21,385.16","21,536.55","21,536.55","21,364.09",737.24M,-0.79%
01-Mar-19,"21,602.69","21,490.02","21,641.58","21,490.02",644.74M,1.02%
04-Mar-19,"21,822.04","21,812.81","21,860.39","21,740.92",609.23M,1.02%
05-Mar-19,"21,726.28","21,712.80","21,798.38","21,659.04",610.39M,-0.44%
06-Mar-19,"21,596.81","21,659.03","21,684.60","21,550.45",588.58M,-0.60%
07-Mar-19,"21,456.01","21,456.88","21,472.16","21,402.12",774.96M,-0.65%
08-Mar-19,"21,025.56","21,339.17","21,359.32","20,993.07",1.03B,-2.01%
11-Mar-19,"21,125.09","21,062.75","21,145.94","20,938.00",573.25M,0.47%
12-Mar-19,"21,503.69","21,361.61","21,568.48","21,348.81",698.57M,1.79%
13-Mar-19,"21,290.24","21,425.77","21,474.17","21,198.99",681.77M,-0.99%
14-Mar-19,"21,287.02","21,474.58","21,522.75","21,287.02",660.94M,-0.02%
15-Mar-19,"21,450.85","21,376.73","21,521.68","21,374.85",857.90M,0.77%
18-Mar-19,"21,584.50","21,576.36","21,612.67","21,500.32",568.96M,0.62%
19-Mar-19,"21,566.85","21,558.43","21,585.55","21,425.79",617.70M,-0.08%
20-Mar-19,"21,608.92","21,548.65","21,614.17","21,499.16",673.20M,0.20%
22-Mar-19,"21,627.34","21,713.26","21,713.26","21,542.03",813.48M,0.09%
25-Mar-19,"20,977.11","21,267.41","21,275.43","20,911.57",801.45M,-3.01%
26-Mar-19,"21,428.39","21,174.34","21,460.99","21,174.34",1.04B,2.15%
27-Mar-19,"21,378.73","21,353.61","21,388.59","21,242.52",782.56M,-0.23%
28-Mar-19,"21,033.76","21,191.32","21,191.32","20,974.19",733.10M,-1.61%
29-Mar-19,"21,205.81","21,228.51","21,267.25","21,149.42",635.38M,0.82%
01-Apr-19,"21,509.03","21,500.89","21,682.94","21,471.12",798.21M,1.43%
02-Apr-19,"21,505.31","21,744.64","21,744.64","21,490.56",732.24M,-0.02%
03-Apr-19,"21,713.21","21,563.64","21,722.72","21,489.95",705.68M,0.97%
04-Apr-19,"21,724.95","21,724.69","21,787.60","21,662.90",596.94M,0.05%
05-Apr-19,"21,807.50","21,743.14","21,839.18","21,731.34",602.89M,0.38%
08-Apr-19,"21,761.65","21,900.55","21,900.55","21,740.53",563.26M,-0.21%
09-Apr-19,"21,802.59","21,750.29","21,811.88","21,698.42",559.51M,0.19%
10-Apr-19,"21,687.57","21,579.68","21,687.57","21,571.67",605.02M,-0.53%
11-Apr-19,"21,711.38","21,662.65","21,721.42","21,627.87",630.65M,0.11%
12-Apr-19,"21,870.56","21,782.35","21,878.78","21,698.71",634.65M,0.73%
15-Apr-19,"22,169.11","22,122.97","22,211.03","22,102.93",681.43M,1.37%
16-Apr-19,"22,221.66","22,108.15","22,261.33","22,095.32",590.95M,0.24%
17-Apr-19,"22,277.97","22,236.41","22,345.19","22,185.87",776.60M,0.25%
18-Apr-19,"22,090.12","22,274.13","22,305.63","22,058.39",693.55M,-0.84%
19-Apr-19,"22,200.56","22,238.07","22,250.37","22,162.23",498.21M,0.50%
22-Apr-19,"22,217.90","22,188.62","22,280.19","22,099.38",441.69M,0.08%
23-Apr-19,"22,259.74","22,241.74","22,268.37","22,119.94",535.79M,0.19%
24-Apr-19,"22,200.00","22,356.83","22,362.92","22,125.48",700.36M,-0.27%
25-Apr-19,"22,307.58","22,183.32","22,334.69","22,155.23",652.75M,0.48%
26-Apr-19,"22,258.73","22,167.48","22,270.29","22,073.10",740.80M,-0.22%
